,ID,sex,race,class,major,math.level,modality,Anxiety.avg,Anxiety.pca1,Anxiety.wt.pca,Anxiety.cfa,Anxiety.mea.avg,Anxiety.mea.pca1,Anxiety.mea.wt.pca,Anxiety.mea.cfa,Anxiety.mla.avg,Anxiety.mla.pca1,Anxiety.mla.wt.pca,Anxiety.mla.cfa,SelfEfficacy.avg,SelfEfficacy.pca1,SelfEfficacy.wt.pca,SelfEfficacy.cfa,Technology.avg,Technology.pca1,Technology.wt.pca,Technology.cfa,Cooporative.avg,Cooporative.pca1,Cooporative.wt.pca,Cooporative.cfa,Deductive.avg,Deductive.pca1,Deductive.wt.pca,Deductive.cfa,Demonstration.avg,Demonstration.pca1,Demonstration.wt.pca,Demonstration.cfa,Inductive.avg,Inductive.pca1,Inductive.wt.pca,Inductive.cfa,Integrative.avg,Integrative.pca1,Integrative.wt.pca,Integrative.cfa,LectureType.avg,LectureType.pca1,LectureType.wt.pca,LectureType.cfa,Repetitive.avg,Repetitive.pca1,Repetitive.wt.pca,Repetitive.cfa,Engage.avg,Engage.pca1,Engage.wt.pca,Engage.cfa,Resource.avg,Resource.pca1,Resource.wt.pca,Resource.cfa
220,220,female,white,yr1,STEM,math02,Kinesthetic,3.777777778,3.029085095,1.538691386,0.585017701,4.75,2.238069075,1.444151105,1.475836163,3,2.064096864,1.405153629,0.517042914,1.666666667,1.845967733,1.349222574,-2.541229917,3.7,2.637342173,1.661992932,0.732460599,2.166666667,-1.525028284,-0.904512945,-0.699888772,2.571428571,1.522147946,0.942742635,-0.59980939,3.285714286,-0.771551552,-0.416047923,-0.250214003,3.142857143,-0.749097244,-0.398394333,-0.248779542,2,-1.811887379,-0.839039171,-0.50387118,3.142857143,0.412208079,0.459671102,-0.094406396,4.142857143,1.808163246,1.54823928,0.853776827,3.333333333,1.478633135,1.232391013,0.585608344,3.5,0.724861417,0.459583308,0.237245892
221,221,female,Asian,yr3,STEM,math03,Visual,1.111111111,-3.893810086,-2.045322892,-0.723292083,1.25,-3.623083232,-2.528964203,-1.811377631,1,-1.957885179,-1.089803394,-0.498788129,2.333333333,1.253509828,0.010499976,-2.771455858,1.8,-2.684640165,-1.664624623,-0.595870981,5,3.98427509,2.58077855,1.816831043,5,-3.920800251,-2.342993227,1.442501251,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,5,4.566615416,2.339989801,1.638042984,5,-3.628486279,-2.337109929,1.384601504,5,3.736288733,2.232364636,1.382311068,2,-1.160410505,-0.895619342,-0.476645902,2.25,-2.227546066,-1.33314468,-0.51947658
222,222,male,white,yr1,Business,math03,Auditory,2,-1.657667747,-0.586240351,-0.237926008,3.25,-0.302314245,-0.382886898,-0.218436134,1,-1.957885179,-1.089803394,-0.498788129,3,-0.154785399,-0.180006022,2.045966717,1.8,-2.784697061,-1.798502424,-0.777554605,3.833333333,1.691566607,1.212134595,0.764254791,4.714285714,-3.233100993,-2.086461017,1.166013316,4.142857143,1.222781154,0.625909085,0.415090597,4.285714286,1.989513885,1.111037633,0.664675349,4.285714286,2.990020373,1.691263703,1.005498679,4.714285714,-2.909596948,-2.012958746,1.060785065,4.285714286,2.162802976,1.344928955,0.789750952,2.666666667,0.182688507,0.138485388,0.093375521,2.5,-1.624162668,-1.035182052,-0.434352838
223,223,female,other,yr5+,Business,math03,Visual,2,-1.557823948,-0.805213594,-0.233505797,2.75,-1.136488081,-0.69816535,-0.445404531,1.4,-1.163438619,-0.796769197,-0.274855621,3,-0.14571922,0.109610448,0.106561297,1.9,-2.526095996,-1.493257614,-0.775518167,1.5,-2.801890107,-1.767516049,-1.280217326,2.714285714,0.988132572,0.647519896,-0.268427367,4,0.952370192,0.532966385,0.333832066,3.428571429,0.010874143,-0.213193911,0.025899352,2.142857143,-1.659236997,-0.972275838,-0.592252993,3.285714286,0.301861151,0.059520251,-0.115350452,3.285714286,-0.077644394,-0.077049587,-0.016819906,3.333333333,1.478633135,1.232391013,0.585608344,4,1.672984464,0.844932233,0.355099684
224,224,female,white,yr2,STEM,other,Visual,1.555555556,-2.806279858,-1.344528759,-0.515908355,2.25,-2.004220012,-1.375958306,-1.189212403,1,-1.957885179,-1.089803394,-0.498788129,4.333333333,-2.02474349,-1.418153966,2.864433616,2.2,-1.598559535,-1.07088678,-0.429551871,1,-3.795683775,-2.346118309,-1.738333254,2.714285714,1.022527338,0.723910037,-0.331346265,3.285714286,-0.89306128,-0.476514841,-0.370751628,2.571428571,-2.227025798,-1.826562168,-0.752953506,1.714285714,-2.771833194,-1.297045435,-1.011911581,1.857142857,3.472429425,2.35505484,-1.276240693,1.142857143,-4.805224264,-2.838880184,-1.743368637,1.666666667,-1.854235672,-1.286022224,-0.806467446,4,1.672984464,0.844932233,0.355099684
225,225,female,white,yr2,Health,stats,Kinesthetic,2.444444444,-0.374029454,-0.120727844,0.050375413,3.5,0.221466715,-0.253167267,0.462667146,1.6,-0.744764838,-0.690825732,-0.159485392,2,1.540672602,0.390244806,-0.716937467,2.8,0.125772495,0.220580086,-0.035001879,2.166666667,-1.422342018,-1.047704593,-0.634185043,3.142857143,0.294212558,-0.039377547,-0.125267466,3.571428571,-0.162684364,-0.085142465,-0.078500125,2.714285714,-1.748724469,-1.128797446,-0.575500652,2.285714286,-1.460439439,-0.476355484,-0.627326622,2.428571429,2.169747219,1.480055801,-0.834678122,2.285714286,-2.290773035,-1.473507414,-0.963522386,4,2.819129086,2.072997671,1.167462829,3.75,1.19892294,0.652257771,0.296172788
226,226,female,white,yr1,STEM,stats,Kinesthetic,3.333333333,1.783949106,0.678723068,0.240763594,3.75,0.527139002,0.240977984,0.296207773,3,2.037813642,1.337852212,0.497803697,4,-1.494122992,-1.035480771,1.26030338,2.9,0.325061953,0.179402317,0.137843412,1.666666667,-2.5013759,-1.539930948,-1.150552912,1.857142857,3.166542518,1.773708867,-1.219410802,1.857142857,-4.258945595,-2.482918438,-1.420615526,2.142857143,-3.23580392,-1.973015236,-1.047688601,1.714285714,-2.764501488,-1.358346154,-1.155214227,2.142857143,2.865226278,1.809353565,-1.143886127,2.714285714,-1.340800357,-0.726005642,-0.475604736,2.666666667,0.182688507,0.138485388,0.093375521,3.75,1.19892294,0.652257771,0.296172788
227,227,male,white,yr2,Business,math03,Visual,2.222222222,-0.942104019,-0.945080426,-0.196110691,2,-2.285358509,-1.717690767,-0.714765676,2.4,0.849856979,0.906975903,0.141992783,3.666666667,-1.319622902,-0.367583655,3.204740664,3.1,0.878213635,0.412442437,0.280223782,3,0.116998357,0.038594156,0.051676747,4,-1.631108192,-1.017339125,0.582392674,3.428571429,-0.490158725,-0.262307641,-0.17336211,3.857142857,0.969592015,0.728925988,0.381305355,4,2.401599489,1.291366158,0.845295375,3,1.019403165,0.48035448,-0.46371039,3.857142857,1.208013631,0.963977505,0.517715785,2,-1.204961827,-0.642320375,-0.566267565,2.25,-2.201618002,-1.174515694,-0.539096016
228,228,male,white,yr2,STEM,other,Kinesthetic,2.222222222,-1.113335016,-0.47892558,-0.215307995,3.25,-0.369847308,-0.280641333,-0.467911941,1.4,-1.163438619,-0.796769197,-0.274855621,2.666666667,0.263172416,0.49081946,0.331755373,3.5,2.098076131,1.37400818,0.666331408,2.333333333,-1.129819143,-0.858744924,-0.509520333,2.571428571,1.623231423,0.779324231,-0.676948718,3.571428571,-0.079641233,-0.289046068,-0.003784215,3.571428571,0.127747249,0.065390453,0.04515339,2.428571429,-1.104909809,-0.52610483,-0.538977972,2.714285714,1.555987709,1.072087956,-0.606150436,2.428571429,-1.934106675,-1.176573036,-0.78209563,2.666666667,0.182688507,0.138485388,0.093375521,2,-2.917245,-1.938338706,-0.851533009
229,229,female,white,yr2,STEM,other,Visual,1.666666667,-2.60004707,-1.212619135,-0.534341419,2.5,-1.669293346,-1.037986695,-1.335359932,1,-1.957885179,-1.089803394,-0.498788129,4.333333333,-2.137406174,-1.130001679,2.75435251,2.1,-2.17348665,-1.231346311,-0.845020692,3,0.130701104,0.070991563,0.070955033,3.285714286,-0.270771408,-0.017017121,0.179211394,5,3.312899741,1.915324116,1.090864446,4.285714286,2.090773558,1.137903062,0.773892933,3.571428571,1.7147673,0.764425217,0.712026685,4,-1.41410263,-0.793707247,0.517890308,3.571428571,0.590789987,0.130193261,0.128846125,2.333333333,-0.51113666,-0.251917493,-0.236446022,3.75,1.091104236,0.445997989,0.159608021
230,230,male,white,yr3,STEM,other,Kinesthetic,1.666666667,-2.569108844,-1.247388979,-0.554541493,2.25,-2.087262559,-1.216023817,-1.537823442,1.2,-1.522205438,-0.828030028,-0.394947877,4,-1.494122992,-1.035480771,1.26030338,1.6,-3.507131052,-2.083826724,-1.177314062,3.5,1.123676112,0.639189824,0.513934858,4,-1.896429813,-0.869320164,0.785039646,3.714285714,0.175515975,0.253955267,0.060911142,4.142857143,1.567443598,0.999268769,0.524925539,2.571428571,-0.58290202,-0.142396477,-0.244042583,4,-1.535445618,-0.833923539,0.649408294,3.428571429,0.268486386,0.157869259,0.160893639,1,-3.150180301,-2.379927848,-1.298700268,3.75,1.09552913,0.705598592,0.250356505
231,231,female,white,yr1,Health,stats,Kinesthetic,2,-1.634152694,-0.78323586,-0.302937889,2.5,-1.547972115,-1.14399311,-0.757584929,1.6,-0.78747175,-0.457539173,-0.165842698,3.666666667,-0.972568672,-0.942424046,1.595578563,2.3,-1.44537749,-0.854546675,-0.462058333,2.833333333,-0.105981152,-0.31447864,-0.032272931,4,-1.831792343,-0.902010881,0.731616703,4.571428571,2.236114531,1.346994687,0.745962892,4.285714286,2.056830012,1.023224356,0.713459684,3.285714286,0.912329755,0.181513185,0.399801587,4.428571429,-2.479492701,-1.428792875,1.040389585,4,1.519706811,0.984021372,0.637047185,2.333333333,-0.51113666,-0.251917493,-0.236446022,3.5,0.617042712,0.253323526,0.100681125
232,232,female,white,yr3,Health,stats,Kinesthetic,3.555555556,2.378692896,1.002452547,0.391068725,4.5,1.714288115,1.314431474,0.794732882,2.8,1.645034903,0.994931579,0.400771395,3,-0.14571922,0.109610448,0.106561297,4.1,3.901810759,2.252775545,1.228105606,3,0.094295657,0.117330121,0.039248895,3.857142857,-1.273286602,-0.882945107,0.439769405,4.142857143,1.269273057,0.655676959,0.435512881,3.714285714,0.591125428,0.419210749,0.18118403,4,2.323640592,1.338634356,0.742561622,3,0.98954166,0.561110991,-0.416741769,3.571428571,0.558271667,0.502780265,0.261988094,3,0.82935929,0.588689164,0.345408463,2.25,-2.46911154,-1.904293229,-0.772986676
233,233,male,white,yr3,STEM,math03,Kinesthetic,1,-4.222428769,-2.257427502,-0.832177662,1,-4.079331129,-2.7609294,-2.243005105,1,-1.957885179,-1.089803394,-0.498788129,3.333333333,-0.311153132,-0.2686702,-3.777281408,1.1,-4.939697774,-3.046931029,-1.521538081,3.5,1.080097992,0.657306949,0.492365119,4.142857143,-1.995133087,-1.130086314,0.758228284,4.285714286,1.645844145,0.835941184,0.542030753,4.285714286,2.095860403,1.18122038,0.733307741,3.857142857,2.129055305,1.036695833,0.855875184,4.571428571,-2.7882217,-1.755106976,1.113452467,3.571428571,0.525376049,0.378897272,0.076213521,2,-1.160410505,-0.895619342,-0.476645902,4,1.672984464,0.844932233,0.355099684
234,234,female,other,yr5+,STEM,math02,Kinesthetic,3.555555556,2.509396162,1.427461759,0.541443825,4.75,2.238069075,1.444151105,1.475836163,2.6,1.280196203,0.461294613,0.393121165,1.666666667,1.845967733,1.349222574,-2.541229917,3.5,2.267824339,1.553276417,0.81668496,1,-3.795683775,-2.346118309,-1.738333254,1.857142857,3.158067815,1.811131863,-1.162924287,3,-1.512229477,-0.820880744,-0.544849733,1.714285714,-4.256894293,-2.601048822,-1.429301675,2.428571429,-1.195232922,-0.403908643,-0.652348915,1.571428571,4.226361951,2.676714234,-1.663679019,1.428571429,-4.181186237,-2.400300098,-1.522164536,3.666666667,2.125303919,1.682594789,0.837641285,3.75,1.19892294,0.652257771,0.296172788
235,235,female,white,yr1,Other,math01,Kinesthetic,2.222222222,-1.101853715,-0.362538184,-0.16531488,3.5,0.041636727,0.165186427,-0.155731543,1.2,-1.5821124,-0.902712662,-0.39022585,4,-1.494122992,-1.035480771,1.26030338,3.3,1.503114542,1.063599285,0.447663652,3.666666667,1.448692179,0.854845529,0.665292184,4.571428571,-2.970060702,-1.661131232,1.111652161,5,3.312899741,1.915324116,1.090864446,4,1.351411906,0.906772888,0.467059506,3.571428571,1.536251665,0.90443733,0.602905804,4.285714286,-2.0344219,-1.17566768,0.798313516,4.428571429,2.46267,1.433304627,0.872550243,3.333333333,1.478633135,1.232391013,0.585608344,3.75,1.19892294,0.652257771,0.296172788
236,236,female,Black,yr3,Health,other,Visual,3.111111111,1.277923552,0.553597357,0.125177586,3.25,-0.302314245,-0.382886898,-0.218436134,3,2.134012452,1.186229257,0.577936186,2,1.549738781,0.679861275,-2.656342887,2.6,-0.646446152,-0.515082407,-0.356609711,2.333333333,-1.221779393,-0.616382189,-0.57020072,3,0.776123325,0.288845926,-0.383787367,3,-1.473972071,-0.787017632,-0.513512306,3,-1.147691024,-0.678920068,-0.40525407,2.714285714,-0.532246321,0.064570967,-0.39061475,2.428571429,2.368265412,1.260165166,-0.956706839,3.285714286,-0.075776992,0.300830826,0.153632417,3.333333333,1.476030074,1.03889294,0.597441405,2.25,-2.23197096,-1.592745283,-0.610225063
237,237,female,other,yr1,Other,math01,Auditory,2.777777778,0.615173657,0.31186858,0.21886289,3.25,-0.127204845,-0.492654162,0.687638066,2.4,0.921235294,0.27789449,0.272578264,2.666666667,0.384901278,0.492283642,-1.49756894,3.8,3.21451736,1.684298576,1.106973285,2.833333333,-0.187791997,-0.110668153,-0.088834774,4,-1.659052115,-1.02959495,0.591151277,4,0.904639848,0.49124918,0.305554001,4,1.274713794,0.805666028,0.42559114,4,2.379688335,1.236397607,0.849714649,3.714285714,-0.653214252,-0.393050004,0.243907493,4,1.521669987,0.954496394,0.584072808,2.333333333,-0.51113666,-0.251917493,-0.236446022,2,-2.809426295,-1.732078924,-0.714968242
238,238,male,white,yr1,STEM,math03,Visual,2.444444444,-0.347978818,-0.249013405,0.044282936,3.5,0.162957958,0.059180012,0.42204346,1.6,-0.728684332,-0.482056602,-0.206312119,3.333333333,-0.441948173,-0.559750852,-0.008551674,3.3,1.592234635,0.81411297,0.538984925,3,0.156211584,-0.090696638,0.080797808,3.285714286,0.01353392,-0.100591748,-0.058156693,3.285714286,-0.845586822,-0.333662662,-0.293517642,3,-1.222228279,-0.901435236,-0.453048446,2.857142857,-0.047098035,-0.111454977,0.087836244,3.428571429,-0.141859174,-0.102220677,0.099969804,3.285714286,-0.033378355,0.098147423,0.029877424,3,0.82935929,0.588689164,0.345408463,3.5,0.724861417,0.459583308,0.237245892
239,239,female,white,yr2,STEM,math03,Kinesthetic,3.222222222,1.645614701,1.051036923,0.422025467,4.5,1.864863725,1.05225142,1.392819729,2.2,0.48501828,0.373338937,0.134342553,2,1.324413413,1.256165849,-2.8765051,3.6,2.455890615,1.814342087,0.766399282,2,-1.856236523,-1.091987514,-0.846980741,1.571428571,3.846537074,2.21944699,-1.460727354,3,-1.501657981,-0.766426142,-0.551668563,2,-3.564239033,-2.328035123,-1.203407117,1.857142857,-2.559730699,-1.160434216,-1.107173984,2,3.191546515,2.155428486,-1.288420498,1.714285714,-3.545446741,-2.151544964,-1.238237335,3.333333333,1.478633135,1.232391013,0.585608344,3.75,1.09552913,0.705598592,0.250356505
240,240,female,white,yr1,STEM,stats,Kinesthetic,3.666666667,2.801899268,1.590283453,0.494958566,4.5,1.781821178,1.212185909,1.044208689,3,2.211462647,1.059523979,0.596079643,1.666666667,1.836901555,1.059606105,-0.601824497,4.5,5.098272505,3.25046068,1.650032693,3.666666667,1.394509889,0.895822703,0.630301383,3,0.711760777,0.301757271,-0.309783646,2.571428571,-2.487293507,-1.492186925,-0.808291391,2.857142857,-1.501481053,-1.117385239,-0.52295752,2.428571429,-1.118268829,-0.543798755,-0.368196707,3.142857143,0.724294909,0.144907316,-0.392900452,2.714285714,-1.340618165,-0.922958319,-0.576768344,3.666666667,2.169855241,1.429295822,0.927262948,4,1.672984464,0.844932233,0.355099684
241,241,female,other,yr1,Other,math01,Visual,3.222222222,1.470004843,0.479386849,0.227831661,4.25,1.273549702,1.024777354,0.462240641,2.4,0.790487291,0.475075456,0.181110269,3.666666667,-1.085231355,-0.654271759,1.485497456,4.2,4.110663667,2.623543473,1.239135697,2,-1.850694059,-1.114394094,-0.849542179,2.142857143,2.43622133,1.563990656,-0.844465408,3.285714286,-0.82514396,-0.280927296,-0.337076852,1.857142857,-3.921809017,-2.252871179,-1.34665528,1.714285714,-2.596347067,-1.177121503,-0.948991654,2.571428571,1.886271885,1.147263429,-0.812881637,3.285714286,-0.075412608,-0.093074529,-0.048694799,3,0.82935929,0.588689164,0.345408463,3.75,1.09552913,0.705598592,0.250356505
242,242,male,white,yr4,Other,math02,Visual,2.777777778,0.362450717,0.151559339,0.076007946,4,0.900344352,0.632877669,0.379224207,1.8,-0.319825087,0.06963316,-0.156106544,3.666666667,-0.972568672,-0.942424046,1.595578563,1.7,-2.986157393,-2.00212987,-0.804833418,4,2.048454277,1.254099519,0.938029557,3.571428571,-0.538366197,-0.52554263,0.143478112,4.428571429,1.984044485,1.175038917,0.68144202,4.142857143,1.686552962,0.912889285,0.614063553,3.571428571,1.717753915,0.61542101,0.753583621,3.571428571,-0.47920773,-0.305996517,0.21278083,4.285714286,2.140314521,1.251399054,0.883525967,2,-1.207564889,-0.835818447,-0.554434504,2.5,-1.481566111,-0.151092079,-0.135910541
243,243,male,white,yr1,Business,math03,Visual,3.777777778,2.949416332,1.125115511,0.454245246,4.25,1.341082765,0.922531789,0.711716448,3.4,2.814716969,1.832274322,0.698870721,1,2.889076374,1.535336024,-1.87067955,3.6,2.621793313,1.444251362,0.931841879,1.166666667,-3.487178235,-2.079907776,-1.603669137,2.285714286,2.297270215,1.332490327,-0.906000884,3,-1.504986429,-0.8942076,-0.463134266,2.285714286,-2.852448934,-1.716880679,-0.916590266,2.571428571,-0.703693651,-0.356854161,-0.246374602,2.142857143,2.845154303,1.894096558,-1.109272996,2.714285714,-1.31168344,-0.740896512,-0.386236317,2.666666667,0.182688507,0.138485388,0.093375521,2.75,-1.150101144,-0.84250759,-0.375425942
244,244,female,white,yr1,Other,math01,Auditory,1.888888889,-1.965545998,-0.883863464,-0.35077438,2.75,-1.16102187,-0.85057814,-0.753391885,1.2,-1.5821124,-0.902712662,-0.39022585,3.666666667,-1.085231355,-0.654271759,1.485497456,3.5,2.08550384,1.242092576,0.633363191,5,3.98427509,2.58077855,1.816831043,5,-3.920800251,-2.342993227,1.442501251,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,5,4.566615416,2.339989801,1.638042984,5,-3.628486279,-2.337109929,1.384601504,5,3.736288733,2.232364636,1.382311068,1,-3.150180301,-2.379927848,-1.298700268,3.25,0.250799893,0.266908845,0.178318996
245,245,female,white,yr3,Other,math01,Auditory,2.222222222,-1.101853715,-0.362538184,-0.16531488,3.5,0.041636727,0.165186427,-0.155731543,1.2,-1.5821124,-0.902712662,-0.39022585,2.333333333,0.793792914,0.873492654,-1.272374863,1,-5.141158107,-3.250558474,-1.548816894,4.166666667,2.351417352,1.542716632,1.075255112,2.857142857,1.09979769,0.432630948,-0.484439693,2.714285714,-2.271001324,-1.203982781,-0.755736731,3,-1.213245388,-0.544368352,-0.458087537,3,0.176184767,0.013751572,-0.027490809,3.142857143,0.635952342,0.428958598,-0.259215066,3.285714286,-0.093980338,0.28237301,0.035175868,2.666666667,0.135534123,0.198286283,0.01558692,3.5,0.621467606,0.512924129,0.191429609
246,246,male,white,yr4,Other,math02,Visual,3.444444444,2.20332982,1.313444788,0.425564116,4.75,2.155026528,1.604085594,1.127225123,2.4,0.997954125,0.356267732,0.255875616,1,2.889076374,1.535336024,-1.87067955,1.2,-4.593080741,-2.855863944,-1.430050253,3.666666667,1.529325454,0.78461529,0.716864142,4.142857143,-2.149641014,-1.045891348,0.888383309,5,3.312899741,1.915324116,1.090864446,4.714285714,3.140658925,1.79145231,1.095623536,3,0.445222664,0.600774129,0.29322194,4.428571429,-2.430692641,-1.586471612,0.946492974,4.714285714,3.115629145,1.755405383,1.114760495,1,-3.150180301,-2.379927848,-1.298700268,2.5,-1.516343963,-0.828922271,-0.297788071
247,247,male,white,yr5+,STEM,math03,Kinesthetic,3.777777778,3.109623904,1.44502842,0.585423131,4.25,1.491658375,0.660351735,1.309803294,3.4,2.918450386,1.77287046,0.736253395,2.333333333,1.140847144,0.298652263,-2.881536964,2.1,-2.120431807,-1.097456395,-0.827930712,2,-1.850694059,-1.114394094,-0.849542179,2.142857143,2.618398258,1.511830888,-1.003959814,2.285714286,-3.226032861,-1.828896575,-1.065149791,2.142857143,-3.301556729,-1.93536152,-1.128959866,1.857142857,-2.146282052,-1.155085205,-0.669032127,2,3.29855563,2.010221451,-1.317413406,1.571428571,-3.879465418,-2.232585151,-1.438438797,3,0.82935929,0.588689164,0.345408463,3.5,0.621467606,0.512924129,0.191429609
248,248,male,white,yr5+,STEM,math03,Visual,2,-1.734475089,-0.721089208,-0.384616679,3,-0.870859067,-0.298743966,-1.01898649,1.2,-1.522205438,-0.828030028,-0.394947877,3.333333333,-0.554610857,-0.271598565,-0.11863278,2.6,-0.410509389,-0.215431079,-0.015349665,2.5,-0.861704401,-0.329663349,-0.408967161,4.714285714,-3.350392912,-1.981210821,1.251136824,5,3.312899741,1.915324116,1.090864446,5,3.743454134,2.288068128,1.261820986,4.142857143,2.868647557,1.465610243,1.173777982,4.428571429,-2.663015239,-1.510374752,1.176222414,4.714285714,3.095155744,1.841932075,1.176632924,2.333333333,-0.466585338,-0.505216461,-0.146824359,3.5,0.621467606,0.512924129,0.191429609
249,249,female,white,yr3,Other,other,Visual,3.333333333,1.892723098,0.847201539,0.380796508,4.5,1.752566799,1.368359548,1.023896846,2.4,0.893489345,0.620750115,0.183646838,3,0.088672326,-0.177077657,-1.612681911,2.3,-1.290417404,-0.689413189,-0.349153435,3.166666667,0.367214409,0.440283211,0.157342976,2.857142857,1.00424639,0.571783798,-0.374862446,2.428571429,-2.86310583,-1.932003384,-0.912234711,3,-1.128273736,-0.714389788,-0.32936744,2.428571429,-0.999237011,-0.35479202,-0.372075764,3.571428571,-0.381984987,-0.26712272,0.144844099,3,-0.677634781,-0.538947072,-0.27788064,2.666666667,0.182688507,0.138485388,0.093375521,3,-0.430049253,0.180916025,0.027759534
250,250,male,white,yr3,Other,math02,Visual,2.555555556,-0.306652358,-0.364242858,-0.203640347,3,-0.826095205,-0.512606529,-0.899539415,2.2,0.474815564,0.51480665,0.068276609,3,0.079606147,-0.466694126,0.326723509,3,0.688056154,0.584511346,0.287128225,3,0.097030341,0.177875776,0.039272533,2.571428571,1.61500426,0.902528372,-0.641410157,3.142857143,-1.14833183,-0.826819557,-0.371216162,2.285714286,-2.903194591,-1.805791001,-0.969912779,3,0.060150754,0.163675525,-0.097291325,2.571428571,2.011978301,1.133311552,-0.796967824,2.714285714,-1.332825712,-0.845022887,-0.488215998,3,0.82935929,0.588689164,0.345408463,4,1.672984464,0.844932233,0.355099684
