"","MEA","MLA","sex","race","class","major","math.level","modality","SelfEfficacy","Technology","Cooperative","Deductive","Demonstration","Inductive","Integrative","Lecture","Repetitive","Engage","Resource","TeacherCtrd","StudentCtrd"
"56",-1.24615153858607,-0.385881297798039,"male","white","yr1","STEM","other","Visual",2.52915843294539,0.592448310839677,-0.0530833603994309,-0.00667825811112069,-0.484741514771759,0.457209313678697,-0.559719142277219,-0.0171788146443816,0.657539818181949,0.233368322345564,-0.25091409182184,-0.0562125266658245,-0.0476933614150015
"57",0.929598212725649,0.970462361539491,"female","other","yr3","Other","math01","Visual",-2.54122991683563,-0.206826956055057,0.0411964867492419,-0.27942869653398,-0.478696263937778,-0.410933090750962,0.0617656934797333,-0.416203805256453,-0.21628937085204,-0.34651641770713,0.178209452536894,-0.347839442416392,-0.113194287029057
"58",1.03105044248012,-0.276431783894354,"female","white","yr3","STEM","math04","Kinesthetic",-0.343826857326109,1.08387631438842,-0.527039254715259,0.420329415161822,0.584377610398707,0.209682299974549,-0.187711978459564,0.0722411032836697,-0.59378247478317,0.156678510366691,-0.130337859978542,0.23478164367742,-0.129116245436691
"59",-1.77487397136274,-0.50335207058653,"female","white","yr2","STEM","other","Auditory",-0.118632780405448,1.5516123992985,-0.223548008192265,-0.574121253589632,-1.05322599380612,-0.129353319556249,-0.486753215106732,0.835137467307806,-0.161444526938413,-0.593271478470076,-0.190625975900191,-0.253091138861163,-0.274497912364393
"60",1.11641439524934,0.290021023347261,"male","other","yr2","STEM","math02","Visual",0.66703055684792,-0.675944728386577,0.758784221760585,0.175612881092426,0.195015331077846,0.0499477631489455,-0.722294967803157,0.371848169953408,0.202407533024754,-0.593271478470076,0.374182395600149,0.227982068843046,-0.0366529804229011
"61",-0.422637879318545,-0.386552300903424,"female","white","yr1","Other","math01","Auditory",1.48549745643633,0.592448310839677,0.206918235661714,0.274536201374651,-0.0410587735523048,-0.151868484026025,-0.91873932056206,1.1665166857612,-0.709536671280421,0.489808189656439,-0.238091624870499,0.302014189363157,-0.321076786497461
"62",-1.0620218595719,-0.50335207058653,"female","white","yr2","Business","math02","Kinesthetic",-1.49756894032656,1.5516123992985,1.06172450262826,0.847081612820918,0.630258381840191,0.997645509126978,1.06629215754509,1.38581903495456,0.758821432999169,0.813253062398258,0.410115320240915,0.885952806454985,1.00382896203803
"63",1.05634803718759,-0.296661837489808,"female","white","yr2","Health","stats","Visual",2.38124190018108,-1.80051473236328,1.26100654142757,1.3895742294853,0.97983909437653,1.26266585861308,0.872872812726015,1.33343222056731,0.0973833879184877,0.48012338310851,0.0425246253952877,1.05752244280316,1.08213261456345
"64",-0.441764497502623,0.516046932836428,"female","white","yr2","Health","stats","Visual",0.216642403006599,0.161881328091777,0.0411964867492419,-0.27942869653398,-0.478696263937778,-0.410933090750962,0.0617656934797333,-0.416203805256453,-0.21628937085204,-0.34651641770713,0.178209452536894,-0.347839442416392,-0.113194287029057
"65",1.44571684153093,-0.149469638886825,"female","white","yr5+","STEM","stats","Kinesthetic",-1.2723748634059,-0.2570317001474,1.39243501261461,-0.127639842726656,0.419671514089395,0.412729663234488,-0.171642492163389,0.926362281831583,-0.922563213279256,1.05032331661327,0.0425246253952877,0.206407759348369,0.450057480405487
"66",0.0272434149015993,-0.0716584123271124,"male","white","yr4","Other","math01","Kinesthetic",-1.2723748634059,-0.2570317001474,-0.0909551665143721,0.146663660436858,-0.478696263937778,0.42586638393106,0.0617656934797333,0.265505265655694,-0.21628937085204,0.813253062398258,-0.298379740792148,-0.0329838892279743,0.148689044902926
"67",-0.32118564956407,-0.50335207058653,"male","white","yr5+","STEM","other","Kinesthetic",1.26030337951567,1.25915728518913,-0.0589808240086177,0.0155263697690624,0.868726926093469,0.605658650090599,0.365328769311556,1.2286585917928,0.340078825313723,0.48012338310851,-0.25091409182184,0.594944881204699,0.326912817274624
"68",-1.61639372474533,-0.50335207058653,"female","white","yr1","Other","math02","Auditory",2.63923953943678,0.713639992451728,-0.973424259758567,-1.31119626333103,-0.207808063794259,-0.21000659725533,-0.615420932210495,0.691255142976693,-0.935160701342814,-0.34651641770713,-0.358667856713796,-0.394263091562659,-0.544042540333059
"69",-0.628228842337011,-0.386552300903424,"male","white","yr3","STEM","math03","Visual",1.15022227302428,0.430479380127414,-0.202876542360552,0.173325724240332,0.34431017696632,0.0101025415476138,-0.724214589654081,0.596222888453305,-0.288590177385115,-0.34651641770713,-0.298379740792148,0.268319005277777,-0.302755268766063
"70",-1.50877051846747,-0.385881297798039,"male","white","yr1","STEM","math03","Visual",2.30396435602473,0.608361726067309,0.670618415191293,0.269719400838818,0.403173613034627,0.4919885461982,0.184576437102824,0.94148037160552,0.952765680392778,0.233368322345564,-0.17780350894885,0.549570163804367,0.414094605569755
"71",-1.28405293726492,-0.50335207058653,"female","Asian","yr1","STEM","stats","Kinesthetic",3.0896276932781,1.35878546441268,1.68419199981131,1.29965154843392,0.657307101076355,0.801785004713175,0.949627703310747,0.586467796808966,0.92045498274736,0.233368322345564,-0.298379740792148,0.843468799825735,1.05631567780578
"72",-1.38819167052892,-0.277102786999739,"male","white","yr1","Business","math02","Visual",-2.6563428872649,0.0528192339824061,0.0411964867492419,-0.587123995632559,-0.440513586332364,-0.279312669687248,-0.0828963688491393,-0.468590619643709,-0.497801800732465,-0.0900765503962547,-0.298379740792148,-0.481707146714032,-0.117170146564721
"73",-0.488875213903684,-0.50335207058653,"female","white","yr2","Other","math01","Visual",1.82077263984837,0.452320273502634,0.603921786707866,0.358440638463905,-0.324296163513352,0.0790542041485474,-0.403047995092326,0.00797679654134318,0.965190631362067,0.166363316914621,-0.298379740792148,0.143252082769996,0.0448521221398002
"74",-1.10027509594005,-0.50335207058653,"male","other","yr2","Other","math02","Auditory",2.97954658678671,0.889790896274253,-0.0394737286677502,0.637846557595176,-0.476019595195842,-0.00897632015029594,-0.182773374534375,0.293032616017889,-1.29018762881432,0.983318311182331,0.363894404862065,0.00543398470503295,-0.0774258481890411
"75",1.54716907128541,0.137272857048184,"male","white","yr2","Business","math03","Kinesthetic",-2.54122991683563,0.256922717720845,-1.46805161990611,-1.77013932519116,0.337904809370751,-0.726419441818332,-0.0818216655302928,-1.52958530090252,-0.42101564551657,-0.34651641770713,0.0101675717232886,-0.924828762599231,-0.669593487790613
"76",-0.590327443658159,-0.0630622981235966,"female","white","yr2","Other","math01","Kinesthetic",-0.601824496581807,0.273596981065615,1.28526871581083,0.56969509581033,-0.443429135571773,-0.0583451736825391,0.632467597175467,0.418924317143273,0.108382629637433,0.166363316914621,0.155098994847469,0.18813828030783,0.536443063291917
"77",-0.754978666798955,-0.175003528875473,"male","white","yr3","STEM","other","Visual",1.26030337951567,1.52419137993056,-0.049612234850946,-0.0650907136482165,-0.372503554901926,-0.468314170317149,0.332196260336991,0.475273503184544,0.077225310185334,-0.279511412276187,0.454005098242455,0.017247837077901,-0.0626610536430351
"78",-0.32118564956407,-0.440717741798694,"female","white","yr3","STEM","other","Auditory",2.86443361635744,1.28530803355101,-0.349909600687724,0.0755774802292263,0.333632512101119,0.243779961286082,-0.320226092293285,0.444425443421137,-1.04987066189481,-0.0230715449653116,-0.238091624870499,0.106078828462348,-0.117098138560982
